Invoice_No,SO_No,Invoice_Date,Customer_No,Customer_Name,Salesman_Code,Salesman_Name,Partnumber,Qty,Retail_Price,Discount,SO_Type
INV2301010038,SO2301010038,10/01/2023,C1027,CV LOGAM OTOMOTIF,002-S4,Maman Susanto,16M768T328,14,170300,23.73,3
INV2301010039,SO2301010039,17/01/2023,C1027,CV LOGAM OTOMOTIF,002-S4,Maman Susanto,29Z817T402,4,1000,23.17,3
INV2301010040,SO2301010040,09/01/2023,C1027,CV LOGAM OTOMOTIF,002-S4,Maman Susanto,59B257Z511,2,157400,21.36,3
INV2301010041,SO2301010041,14/01/2023,C1027,CV LOGAM OTOMOTIF,002-S4,Maman Susanto,16M768T328,26,262600,20.3,3
INV2301010042,SO2301010042,05/01/2023,C1027,CV LOGAM OTOMOTIF,002-S4,Maman Susanto,40Q551J308,5,393400,24.14,3
INV2301010043,SO2301010043,08/01/2023,C1027,CV LOGAM OTOMOTIF,002-S4,Maman Susanto,20K732A190,1,591300,17.05,3
INV2301010044,SO2301010044,08/01/2023,C1030,UD MANDIRI BENGKEL,002-S4,Maman Susanto,96Q332D906,12,138800,25.01,3
INV2301010045,SO2301010045,14/01/2023,C1032,TB HARAPAN NIAGA,002-S2,Agus Halim,81F486X409,4,1087800,25.93,3
INV2301010046,SO2301010046,02/01/2023,C1032,TB HARAPAN NIAGA,002-S2,Agus Halim,45K749M594,2,59800,23.42,3
INV2301010047,SO2301010047,25/01/2023,C1032,TB HARAPAN NIAGA,002-S2,Agus Halim,64J462Y517,2,1277500,26.48,3
INV2301010048,SO2301010048,19/01/2023,C1032,TB HARAPAN NIAGA,002-S2,Agus Halim,57M624X879,27,141900,24.38,3
INV2301010049,SO2301010049,15/01/2023,C1033,CV PERSADA PERDANA,002-S1,Kusuma Darmawan,73B166G577,2,448100,22.72,3
INV2301010050,SO2301010050,17/01/2023,C1033,CV PERSADA PERDANA,002-S1,Kusuma Darmawan,59D201Z657,3,154000,22.42,3
INV2301010051,SO2301010051,08/01/2023,C1033,CV PERSADA PERDANA,002-S1,Kusuma Darmawan,71T296V742,6,803200,22.28,3
INV2301010052,SO2301010052,04/01/2023,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,44T632M601,116,400800,37.58,3
INV2301010053,SO2301010053,07/01/2023,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,86Y700Y610,2,1262800,23.94,3
INV2301010054,SO2301010054,07/01/2023,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,16M768T328,12,157000,25.54,3
INV2301010055,SO2301010055,18/01/2023,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,43D308H361,1,269800,25.09,3
INV2301010056,SO2301010056,10/01/2023,C1036,PT CIPTA SERVIS,003-S6,Dani Nugraha,23V592Y217,17,941600,25.21,3
INV2301010057,SO2301010057,20/01/2023,C1037,UD HARAPAN MANDIRI,003-S2,Wibowo Cahyadi,16M768T328,11,221800,23.5,3
INV2301010058,SO2301010058,24/01/2023,C1037,UD HARAPAN MANDIRI,003-S2,Wibowo Cahyadi,57M624X879,29,78400,23.87,3
INV2301010059,SO2301010059,26/01/2023,C1038,PD MAKMUR BENGKEL,003-S1,Yuli Tanjung,50S258F367,1,214500,17.77,3
INV2301010060,SO2301010060,08/01/2023,C1039,CV PUTRA BENGKEL,003-S6,Dani Nugraha,43K359P654,26,200100,37.53,3
INV2301010061,SO2301010061,08/01/2023,C1039,CV PUTRA BENGKEL,003-S6,Dani Nugraha,22N936L669,1,523700,24.77,3
INV2301010062,SO2301010062,19/01/2023,C1041,PT MAKMUR DIESEL MOTOR,003-S4,Surya Suryadi,18G695T991,6,1000,23.43,3
INV2301010063,SO2301010063,04/01/2023,C1043,PT LESTARI DIESEL,003-S5,Gunawan Hartono,85P440L610,59,70300,40.6,3
INV2301010064,SO2301010064,24/01/2023,C1047,CV MANDIRI AUTO,003-S5,Gunawan Hartono,92H891F411,168,62400,22.97,3
INV2301010065,SO2301010065,28/01/2023,C1047,CV MANDIRI AUTO,003-S5,Gunawan Hartono,81D641L402,1,298500,25.0,3
INV2301010066,SO2301010066,04/01/2023,C1047,CV MANDIRI AUTO,003-S5,Gunawan Hartono,61D528P600,1,253300,22.57,3
INV2301010067,SO2301010067,21/01/2023,C1047,CV MANDIRI AUTO,003-S5,Gunawan Hartono,90R189E665,1,127800,24.34,3
INV2301010068,SO2301010068,01/01/2023,C1047,CV MANDIRI AUTO,003-S5,Gunawan Hartono,53K940K321,1,1000,18.22,3
INV2301010069,SO2301010069,22/01/2023,C1049,PT TIMUR KARYA,003-S5,Gunawan Hartono,37N358Y580,371,209900,37.97,3
INV2301010070,SO2301010070,11/01/2023,C1049,PT TIMUR KARYA,003-S5,Gunawan Hartono,51S400V483,1,386500,24.15,3
INV2301010071,SO2301010071,01/01/2023,C1049,PT TIMUR KARYA,003-S5,Gunawan Hartono,13J179P902,1,1621200,25.38,3
INV2301010072,SO2301010072,11/01/2023,C1049,PT TIMUR KARYA,003-S5,Gunawan Hartono,22K784N279,1,892500,25.52,3
INV2301010073,SO2301010073,12/01/2023,C1050,TOKO PERKASA SPAREPART,003-S6,Dani Nugraha,29Z237W299,1,931200,23.27,3
INV2301010074,SO2301010074,12/01/2023,C1050,TOKO PERKASA SPAREPART,003-S6,Dani Nugraha,92U617R471,7,1000,21.9,3
INV2301010075,SO2301010075,14/01/2023,C1052,TOKO AGUNG SERVIS,003-S5,Gunawan Hartono,77H695J642,3,1000,23.15,3
INV2301010076,SO2301010076,04/01/2023,C1052,TOKO AGUNG SERVIS,003-S5,Gunawan Hartono,74L163C435,92,41500,23.29,3
INV2301010077,SO2301010077,23/01/2023,C1052,TOKO AGUNG SERVIS,003-S5,Gunawan Hartono,84R562M596,1,960100,23.72,3
INV2301010078,SO2301010078,18/01/2023,C1052,TOKO AGUNG SERVIS,003-S5,Gunawan Hartono,55D153T370,2,718500,24.14,3
INV2301010079,SO2301010079,13/01/2023,C1052,TOKO AGUNG SERVIS,003-S5,Gunawan Hartono,36J674G105,1,482200,23.94,3
INV2301010080,SO2301010080,19/01/2023,C1052,TOKO AGUNG SERVIS,003-S5,Gunawan Hartono,15M179J781,6,268400,25.43,3
INV2301010081,SO2301010081,16/01/2023,C1052,TOKO AGUNG SERVIS,003-S5,Gunawan Hartono,96Q332D906,16,328200,24.42,3
INV2301010082,SO2301010082,09/01/2023,C1052,TOKO AGUNG SERVIS,003-S5,Gunawan Hartono,73P148A469,10,485700,23.04,3
INV2301010083,SO2301010083,01/01/2023,C1052,TOKO AGUNG SERVIS,003-S5,Gunawan Hartono,76F774D723,3,610800,22.05,3
INV2301010084,SO2301010084,26/01/2023,C1053,TB PERSADA SPAREPART,003-S5,Gunawan Hartono,52G302F206,1,543900,22.85,3
INV2301010085,SO2301010085,19/01/2023,C1056,UD SETIA AUTO,003-S3,Maman Permana,67R982J441,1,1355200,23.52,3
INV2301010086,SO2301010086,24/01/2023,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,97P770Z553,67,35400,20.79,3
INV2301010087,SO2301010087,17/01/2023,C1058,PT SEJAHTERA PRATAMA,003-S1,Yuli Tanjung,91S131G655,11,1272100,24.16,3
INV2301010088,SO2301010088,28/01/2023,C1059,PT UTAMA DIESEL,003-S1,Yuli Tanjung,13A254X315,1,357000,24.78,3
INV2301010089,SO2301010089,27/01/2023,C1060,TOKO BARAT OTOMOTIF,003-S4,Surya Suryadi,61S351T264,2,2068400,22.82,3
INV2301010090,SO2301010090,06/01/2023,C1060,TOKO BARAT OTOMOTIF,003-S4,Surya Suryadi,70Z186V901,47,196300,38.7,3
INV2301010091,SO2301010091,27/01/2023,C1060,TOKO BARAT OTOMOTIF,003-S4,Surya Suryadi,97M582E376,1,743400,17.13,3
INV2301010092,SO2301010092,13/01/2023,C1060,TOKO BARAT OTOMOTIF,003-S4,Surya Suryadi,70Z186V901,31,170000,38.14,3
INV2301010093,SO2301010093,15/01/2023,C1060,TOKO BARAT OTOMOTIF,003-S4,Surya Suryadi,70Z186V901,82,192900,39.46,3
INV2301010094,SO2301010094,16/01/2023,C1063,CV SURYA OTOMOTIF,003-S2,Wibowo Cahyadi,19K823Y952,22,83200,21.87,3
INV2301010095,SO2301010095,20/01/2023,C1066,CV BARAT DIESEL,004-S1,Joko Rahayu,70Z186V901,95,279600,39.51,3
INV2301010096,SO2301010096,23/01/2023,C1067,PT PRIMA OTOMOTIF,004-S3,Irfan Susanto,67C461E562,1,310700,22.01,3
INV2301010097,SO2301010097,06/01/2023,C1067,PT PRIMA OTOMOTIF,004-S3,Irfan Susanto,53G263Q216,7,144500,25.16,3
INV2301010098,SO2301010098,17/01/2023,C1068,PT JAYA RAYA,004-S2,Yanto Pratama,89V924U181,5,473200,21.02,3
INV2301010099,SO2301010099,24/01/2023,C1068,PT JAYA RAYA,004-S2,Yanto Pratama,90Z603Z817,1,1485000,16.4,3
INV2301010100,SO2301010100,05/01/2023,C1068,PT JAYA RAYA,004-S2,Yanto Pratama,33X522S648,1,1174700,19.55,3
INV2301010101,SO2301010101,14/01/2023,C1068,PT JAYA RAYA,004-S2,Yanto Pratama,84N838B423,217,290500,36.43,3
INV2301010102,SO2301010102,08/01/2023,C1069,TB PERSADA RAYA,004-S1,Joko Rahayu,17D646U839,4,1422200,23.71,3
INV2301010103,SO2301010103,16/01/2023,C1069,TB PERSADA RAYA,004-S1,Joko Rahayu,53R680D801,4,590100,21.44,3
INV2301010104,SO2301010104,16/01/2023,C1069,TB PERSADA RAYA,004-S1,Joko Rahayu,25P910Z502,5,656600,22.59,3
INV2301010105,SO2301010105,05/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,78S731Z372,1,164000,23.78,3
INV2301010106,SO2301010106,10/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,89V823L727,1,87600,22.25,3
INV2301010107,SO2301010107,12/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,31D831V189,1,447200,23.59,3
INV2301010108,SO2301010108,10/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,24Y242V272,4,779000,24.05,3
INV2301010109,SO2301010109,19/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,96Q332D906,36,170000,29.02,3
INV2301010110,SO2301010110,10/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,71M929F227,1,334700,23.9,3
INV2301010111,SO2301010111,22/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,65D504Y897,1,195000,23.99,3
INV2301010112,SO2301010112,20/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,71P130F619,5,339500,24.89,3
INV2301010113,SO2301010113,26/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,48T635E324,1,530600,22.32,3
INV2301010114,SO2301010114,02/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,57A841P255,8,598500,26.56,3
INV2301010115,SO2301010115,15/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,57M624X879,2,218300,24.03,3
INV2301010116,SO2301010116,19/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,70B560A574,7,1000,23.73,3
INV2301010117,SO2301010117,07/01/2023,C1071,UD PERSADA PERKASA,004-S3,Irfan Susanto,29R725Q543,1,918700,22.22,3
INV2301010118,SO2301010118,09/01/2023,C1074,TB ANUGERAH SUKSES,004-S1,Joko Rahayu,84N838B423,92,218900,40.46,3
INV2301010119,SO2301010119,25/01/2023,C1075,TB SENTOSA JASA,004-S2,Yanto Pratama,29U636T913,1,59900,24.94,3
INV2301010120,SO2301010120,07/01/2023,C1076,TOKO BUANA MAKMUR,004-S1,Joko Rahayu,81D707Q543,1,1568800,19.06,3
INV2301010121,SO2301010121,07/01/2023,C1076,TOKO BUANA MAKMUR,004-S1,Joko Rahayu,16M768T328,10,279300,25.54,3
INV2301010122,SO2301010122,28/01/2023,C1076,TOKO BUANA MAKMUR,004-S1,Joko Rahayu,45E231P273,44,74300,21.89,3
INV2301010123,SO2301010123,11/01/2023,C1076,TOKO BUANA MAKMUR,004-S1,Joko Rahayu,63F416W427,1,132600,20.93,3
INV2301010124,SO2301010124,20/01/2023,C1076,TOKO BUANA MAKMUR,004-S1,Joko Rahayu,43R219Y330,3,1221800,23.36,3
INV2301010125,SO2301010125,20/01/2023,C1076,TOKO BUANA MAKMUR,004-S1,Joko Rahayu,57R563Z131,1,616900,16.82,3
INV2301010126,SO2301010126,19/01/2023,C1076,TOKO BUANA MAKMUR,004-S1,Joko Rahayu,81D707Q543,1,1561300,18.0,3
INV2301010127,SO2301010127,02/01/2023,C1076,TOKO BUANA MAKMUR,004-S1,Joko Rahayu,25R487Y916,2,158500,26.33,3
INV2301010128,SO2301010128,21/01/2023,C1076,TOKO BUANA MAKMUR,004-S1,Joko Rahayu,16B337C108,1,432200,25.55,3
INV2301010129,SO2301010129,13/01/2023,C1078,PT KARYA BERSATU,004-S2,Yanto Pratama,96Q332D906,5,96000,24.97,3
INV2301010130,SO2301010130,17/01/2023,C1078,PT KARYA BERSATU,004-S2,Yanto Pratama,55M801S980,1,1571100,25.39,3
INV2301010131,SO2301010131,17/01/2023,C1083,CV ANUGERAH SEJAHTERA,005-S3,Sigit Nugraha,33S214Z714,2,455200,25.38,3
INV2301010132,SO2301010132,13/01/2023,C1083,CV ANUGERAH SEJAHTERA,005-S3,Sigit Nugraha,23E377M835,2,269400,22.72,3
INV2301010133,SO2301010133,04/01/2023,C1085,PT SENTOSA UTAMA,005-S2,Fitri Nugraha,81C417P174,3,523000,25.86,3
INV2301010134,SO2301010134,26/01/2023,C1086,TOKO SURYA PARTS,005-S1,Joko Cahyadi,88G458F899,2,1000,21.71,3
INV2301010135,SO2301010135,09/01/2023,C1086,TOKO SURYA PARTS,005-S1,Joko Cahyadi,57M624X879,6,286700,22.43,3
INV2301010136,SO2301010136,09/01/2023,C1086,TOKO SURYA PARTS,005-S1,Joko Cahyadi,68K613E865,2,59400,22.74,3
INV2301010137,SO2301010137,14/01/2023,C1088,TB DHARMA JASA,005-S1,Joko Cahyadi,78M255L328,2,99100,24.0,3
INV2301010138,SO2301010138,08/01/2023,C1088,TB DHARMA JASA,005-S1,Joko Cahyadi,51V973G256,2,208700,25.04,3
INV2301010139,SO2301010139,07/01/2023,C1088,TB DHARMA JASA,005-S1,Joko Cahyadi,13G693E170,5,225800,21.23,3
INV2301010140,SO2301010140,04/01/2023,C1090,CV ABADI LESTARI,005-S3,Sigit Nugraha,83G823L368,2,1118800,14.86,3
INV2301010141,SO2301010141,03/01/2023,C1090,CV ABADI LESTARI,005-S3,Sigit Nugraha,81M482Y773,1,845700,25.74,3
INV2301010142,SO2301010142,02/01/2023,C1090,CV ABADI LESTARI,005-S3,Sigit Nugraha,48U216P581,2,296600,16.71,3
INV2301010143,SO2301010143,17/01/2023,C1093,TOKO SEJAHTERA SPAREPART,006-S2,Taufik Iskandar,82D151D748,2,1342500,24.88,3
INV2301010144,SO2301010144,14/01/2023,C1093,TOKO SEJAHTERA SPAREPART,006-S2,Taufik Iskandar,42R545D998,7,409100,21.56,3
INV2301010145,SO2301010145,26/01/2023,C1095,PT BERSAMA PERDANA,006-S3,Fitri Purnama,12F278S698,1,1803600,23.02,3
INV2301010146,SO2301010146,11/01/2023,C1096,UD HARAPAN SPAREPART,006-S1,Ani Saputra,44D793J512,2,529700,20.5,3
INV2301010147,SO2301010147,14/01/2023,C1096,UD HARAPAN SPAREPART,006-S1,Ani Saputra,43K359P654,161,244200,38.78,3
INV2301010148,SO2301010148,15/01/2023,C1096,UD HARAPAN SPAREPART,006-S1,Ani Saputra,41G739T583,2,568100,23.91,3
INV2301010149,SO2301010149,13/01/2023,C1096,UD HARAPAN SPAREPART,006-S1,Ani Saputra,92H891F411,40,65400,24.59,3
INV2301010150,SO2301010150,26/01/2023,C1099,TOKO SENTOSA DIESEL,007-S2,Iwan Iskandar,43K359P654,26,276400,37.62,3
INV2301010151,SO2301010151,06/01/2023,C1099,TOKO SENTOSA DIESEL,007-S2,Iwan Iskandar,19J756V360,7,24400,21.11,3
INV2301010152,SO2301010152,28/01/2023,C1100,UD MAJU SERVIS,007-S4,Wahyu Permana,19K823Y952,8,34100,20.99,3
INV2301010153,SO2301010153,18/01/2023,C1100,UD MAJU SERVIS,007-S4,Wahyu Permana,59V353G970,2,57000,22.97,3
INV2301010154,SO2301010154,19/01/2023,C1100,UD MAJU SERVIS,007-S4,Wahyu Permana,54B649Q380,11,720900,21.96,3
INV2301010155,SO2301010155,27/01/2023,C1100,UD MAJU SERVIS,007-S4,Wahyu Permana,69B485S440,13,95300,24.23,3
INV2301010156,SO2301010156,03/01/2023,C1100,UD MAJU SERVIS,007-S4,Wahyu Permana,81J581M701,3,108900,25.52,3
INV2301010157,SO2301010157,16/01/2023,C1100,UD MAJU SERVIS,007-S4,Wahyu Permana,23R593M546,1,245100,22.92,3
INV2301010158,SO2301010158,19/01/2023,C1101,TB MANDIRI OTOMOTIF,007-S3,Mahendra Permana,43K359P654,25,194400,36.05,3
INV2301010159,SO2301010159,28/01/2023,C1102,CV PRIMA RAYA,007-S2,Iwan Iskandar,90Z603Z817,4,1328300,17.45,3
INV2301010160,SO2301010160,12/01/2023,C1104,TOKO HARAPAN BERSATU,007-S2,Iwan Iskandar,74L163C435,168,45700,23.14,3
INV2301010161,SO2301010161,20/01/2023,C1105,PT MITRA BERSATU,007-S6,Wati Saputra,24G450D258,2,102100,24.62,3
INV2301010162,SO2301010162,07/01/2023,C1107,CV MAJU OTOMOTIF,008-S3,Bambang Permana,83X466L246,3,624600,25.75,3
INV2301010163,SO2301010163,22/01/2023,C1107,CV MAJU OTOMOTIF,008-S3,Bambang Permana,72P377B703,1,364900,23.56,3
INV2301010164,SO2301010164,09/01/2023,C1107,CV MAJU OTOMOTIF,008-S3,Bambang Permana,51U458G538,2,374300,22.54,3
INV2301010165,SO2301010165,08/01/2023,C1107,CV MAJU OTOMOTIF,008-S3,Bambang Permana,87J608T174,1,403400,23.15,3
INV2301010166,SO2301010166,20/01/2023,C1107,CV MAJU OTOMOTIF,008-S3,Bambang Permana,15Z154V888,1,435300,23.9,3
INV2301010167,SO2301010167,19/01/2023,C1111,TOKO UTAMA PRATAMA,008-S3,Bambang Permana,85P440L610,26,265300,36.85,3
INV2301010168,SO2301010168,28/01/2023,C1111,TOKO UTAMA PRATAMA,008-S3,Bambang Permana,74L163C435,224,85600,22.98,3
INV2301010169,SO2301010169,19/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,29B528S311,1,670900,26.62,3
INV2301010170,SO2301010170,20/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,10G122F799,2,144000,24.58,3
INV2301010171,SO2301010171,12/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,33N806L983,1,862900,23.3,3
INV2301010172,SO2301010172,16/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,12D964V697,1,1000,22.11,3
INV2301010173,SO2301010173,03/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,84N838B423,63,163100,41.68,3
INV2301010174,SO2301010174,01/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,18M262A414,2,613800,23.23,3
INV2301010175,SO2301010175,27/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,24C319W513,9,310900,25.78,3
INV2301010176,SO2301010176,24/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,85P440L610,4,244400,41.69,3
INV2301010177,SO2301010177,09/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,57M624X879,19,11300,23.62,3
INV2301010178,SO2301010178,16/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,48B111W970,3,1000,23.86,3
INV2301010179,SO2301010179,20/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,96Q332D906,19,7300,24.81,3
INV2301010180,SO2301010180,22/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,85P440L610,19,269100,39.25,3
INV2301010181,SO2301010181,03/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,36J674G105,3,446200,24.4,3
INV2301010182,SO2301010182,15/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,96Q332D906,15,196200,23.95,3
INV2301010183,SO2301010183,28/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,66K343W243,3,735300,26.63,3
INV2301010184,SO2301010184,25/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,37N358Y580,40,339000,40.68,3
INV2301010185,SO2301010185,13/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,38X542F637,1,996700,24.39,3
INV2301010186,SO2301010186,23/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,85P440L610,15,280400,38.91,3
INV2301010187,SO2301010187,24/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,82J299Y953,6,1000,23.31,3
INV2301010188,SO2301010188,21/01/2023,C1114,PT MULIA PRATAMA,008-S4,Fitri Firmansyah,66U613L116,1,370900,23.68,3
INV2301010189,SO2301010189,04/01/2023,C1116,CV INDAH NIAGA,008-S2,Irfan Purnama,41E185V152,4,122600,21.76,3
INV2301010190,SO2301010190,19/01/2023,C1117,TOKO PRATAMA LESTARI,008-S3,Bambang Permana,16M768T328,8,201400,22.03,3
INV2301010191,SO2301010191,28/01/2023,C1117,TOKO PRATAMA LESTARI,008-S3,Bambang Permana,98R893G391,3,547500,26.39,3
INV2301010192,SO2301010192,22/01/2023,C1117,TOKO PRATAMA LESTARI,008-S3,Bambang Permana,40P300N855,4,1019500,23.19,3
INV2301010193,SO2301010193,11/01/2023,C1117,TOKO PRATAMA LESTARI,008-S3,Bambang Permana,81D707Q543,4,1206800,20.47,3
INV2301010194,SO2301010194,24/01/2023,C1119,PT HARAPAN SUKSES,008-S4,Fitri Firmansyah,59N440D994,1,1000,22.06,3
INV2301010195,SO2301010195,09/01/2023,C1119,PT HARAPAN SUKSES,008-S4,Fitri Firmansyah,56N362A527,8,283800,22.0,3
